City	latitude	longitude
BRYSON CITY	35.4309291	35.4309291
STURBRIDGE	42.0955914	42.0955914
FORT MADISON	40.6311415	40.6311415
ORLAND PARK	41.630663	41.630663
RANCHO MURIETA	38.51006215	38.51006215
SAINT ROSE	38.6842146	38.6842146
GREENTOWN	40.9288085	40.9288085
GURLEY	34.6997865	34.6997865
MANTENO	41.2506759	41.2506759
MOUNT STERLING	38.0561079	38.0561079
SUNLAND	34.2669466	34.2669466
LYNDEN	48.9466041	48.9466041
SAINT BERNARD	47.15684	47.15684
COVELO	42.26839385	42.26839385
PARKLAND	26.32540565	26.32540565
PECOS	30.7857437	30.7857437
HERSCHER	41.0495316	41.0495316
WEXFORD	52.46018745	52.46018745
SPRUCE PINE	35.9147787	35.9147787
KEY LARGO	25.091338	25.091338
UNIVERSAL CITY	34.1419417	34.1419417
SCHWENKSVILLE	40.256213	40.256213
ISHPEMING	46.488547	46.488547
GRANTS	35.14726	35.14726
SAN TAN VALLEY	33.1775233	33.1775233
HOCKESSIN	39.7876112	39.7876112
WINIFRED	47.557759	47.557759
BANDON	-6.9344694	-6.9344694
CROSS RIVER	5.8671966	5.8671966
ALBERT LEA	43.6480127	43.6480127
WINTERS	31.9565343	31.9565343
MYERSVILLE	39.5051006	39.5051006
VIVIAN	37.41817	37.41817
BENNETT	43.1854085	43.1854085
MORRISTON	51.6700114	51.6700114
GROVE	53.5278975	53.5278975
MARIANNA	30.7743596	30.7743596
WINONA	43.9582272	43.9582272
WALLA WALLA	46.0667277	46.0667277
DELPHI	38.4811538	38.4811538
HAVANA	23.135305	23.135305
NOOKSACK	48.9240143	48.9240143
TUCUMCARI	35.1719425	35.1719425
HOLLY RIDGE	37.6384779	37.6384779
ARCADE	45.7850527	45.7850527
TUSCOLA	43.4776781	43.4776781
WEST UNION	42.9624184	42.9624184
HEBRON	31.528902	31.528902
COLLEGE PARK	38.99203005	38.99203005
LITTLE CANADA	45.0269101	45.0269101
GRAYSVILLE	33.6206611	33.6206611
GLENSIDE	40.1023326	40.1023326
STREATOR	41.1210234	41.1210234
NEEDLES	34.8480597	34.8480597
MASONTOWN	39.552306	39.552306
ALMA	46.2135922	46.2135922
CRIVITZ	53.5781613	53.5781613
LA VILLA	26.2986827	26.2986827
TUBAC	31.629527	31.629527
POQUOSON	37.1219885	37.1219885
OLNEY	33.3711244	33.3711244
PINE BUSH	41.6081385	41.6081385
MARRERO	29.8835055	29.8835055
SOUTHWEST RANCHES	26.0587001	26.0587001
QUITMAN	32.7957722	32.7957722
STEPHENS CITY	39.0834398	39.0834398
NORTH CONWAY	44.0537103	44.0537103
MINERAL WELLS	32.8084605	32.8084605
RED LION	51.6524746	51.6524746
CHESTERLAND	41.52089555	41.52089555
BELLEFONTAINE	48.0151724	48.0151724
DENMARK	55.670249	55.670249
OUTLOOK	48.8887698	48.8887698
TRABUCO CANYON	33.6626232	33.6626232
SAXONBURG	40.7539956	40.7539956
LA VERGNE	45.9611662	45.9611662
SNOW HILL	35.4515504	35.4515504
MILLBURN	57.4814618	57.4814618
STIRLING	56.1181242	56.1181242
KAPAA	22.0833399	22.0833399
VENETIA	45.4371908	45.4371908
MOODY	43.998215	43.998215
HOCKLEY	51.6073718	51.6073718
ALLENDALE	42.9903205	42.9903205
SELBYVILLE	38.4606407	38.4606407
VIAN	54.1936805	54.1936805
MACCLENNY	30.2821807	30.2821807
KILLINGTON	43.67433	43.67433
VOLANT	18.3936173	18.3936173
ROCHELLE PARK	40.9092993	40.9092993
WAMEGO	39.201941	39.201941
JOPLIN	37.08418	37.08418
WILMORE	37.3346135	37.3346135
GLASTONBURY	51.1459537	51.1459537
ROTONDA WEST	26.879439	26.879439
NEW PHILADELPHIA	40.4897871	40.4897871
WOODLYN	39.878807	39.878807
OTIS	38.5347349	38.5347349
SERGEANT BLUFF	42.4039197	42.4039197
KIHEI	20.763395	20.763395
GREAT BARRINGTON	42.2103722	42.2103722
NEW SHARON	41.4697362	41.4697362
CEDAR SPRINGS	43.22336	43.22336
SHARON	41.2331116	41.2331116
FARMERSVILLE	33.1632162	33.1632162
LIGHTHOUSE POINT	26.275636	26.275636
RATHDRUM	47.8111504	47.8111504
PORT CLINTON	41.5119954	41.5119954
STANLEY	-51.69487225	-51.69487225
EUSTIS	28.85181715	28.85181715
MOUNTAINSIDE	40.6723242	40.6723242
RODEO	38.0339842	38.0339842
LOCKEFORD	38.1635297	38.1635297
KEENE	42.933597	42.933597
MIDDLE RIVER	48.4343071	48.4343071
CARNEGIE	40.4086802	40.4086802
BASTROP	30.0541116	30.0541116
HEMPSTEAD	33.6949319	33.6949319
DEALE	38.7919555	38.7919555
KELSO	46.1421249	46.1421249
WHITEHOUSE STATION	40.61538	40.61538
DARLINGTON	54.5242081	54.5242081
TRURO	50.26369665	50.26369665
BELLEROSE	40.7242205	40.7242205
ELLIS	32.3347829	32.3347829
MARBLEHEAD	42.500096	42.500096
GRAPELAND	31.491845	31.491845
SUMMIT ARGO	41.7749654	41.7749654
MAMMOTH LAKES	37.6432525	37.6432525
DELAFIELD	43.0610275	43.0610275
JOHNSON CREEK	43.076113	43.076113
QUINTON	35.124008	35.124008
WAIANAE	21.4454875	21.4454875
CRYSTAL CITY	28.6834097	28.6834097
SMACKOVER	33.3648455	33.3648455
POLLOCK PINES	38.7497125	38.7497125
SHERWOOD	34.8150907	34.8150907
TWAIN HARTE	38.0337345	38.0337345
WINFIELD	37.2397486	37.2397486
YOUNG HARRIS	34.9331453	34.9331453
TRUCKEE	39.327962	39.327962
MOUNT PLEASANT MILLS	40.721779	40.721779
WIMBERLEY	29.9976807	29.9976807
NEW HUDSON	42.511726	42.511726
PHELAN	34.426298	34.426298
DAVIDSONVILLE	-26.1547222	-26.1547222
TOLLAND	41.8700166	41.8700166
LIVE OAK	28.2678746	28.2678746
MACUNGIE	40.5159304	40.5159304
ELON COLLEGE	36.1020877	36.1020877
SARANAC	42.9292232	42.9292232
NORTH GARDEN	37.9406963	37.9406963
GROVER BEACH	35.1209452	35.1209452
YREKA	41.732616	41.732616
CHEVAK	61.5282605	61.5282605
FORT PLAIN	42.9314616	42.9314616
STANSBURY PARK	40.63655505	40.63655505
PABLO	47.5985865	47.5985865
LAKE PARK	43.455556	43.455556
WASHOE VALLEY	39.613855	39.613855
ANTELOPE	42.1864809	42.1864809
TULALIP	48.0713855	48.0713855
SPRING CHURCH	40.6061763	40.6061763
EASTHAM	41.8422042	41.8422042
HOPE	33.6670616	33.6670616
NEW HAMPSHIRE	43.4849133	43.4849133
SCROGGINS	32.9737341	32.9737341
CHAMBERLAIN	43.810817	43.810817
ALFRED	42.2542334	42.2542334
GOULDSBORO	44.478412	44.478412
CANAL POINT	26.861741	26.861741
SANDSTON	46.1310598	46.1310598
NIOTA	35.5134072	35.5134072
HINDSVILLE	36.1442426	36.1442426
MANVEL	29.4664706	29.4664706
FORSYTH	39.9325368	39.9325368
BUCKHANNON	38.9939426	38.9939426
MERRICK	41.1650536	41.1650536
MONTELLO	45.672082	45.672082
MUSCATINE	41.4776121	41.4776121
STREAMWOOD	42.0255827	42.0255827
LADYSMITH	-28.551944	-28.551944
LEXINGTON PARK	40.0534446	40.0534446
CARLISLE	54.8948478	54.8948478
MOUNT GILEAD	40.5492265	40.5492265
LAFITTE	43.9715153	43.9715153
BRUCE	44.438023	44.438023
CORRALES	41.3577746	41.3577746
MOSES LAKE	47.1301417	47.1301417
TURNER	43.3256378	43.3256378
LAKESIDE MARBLEHEAD	41.530781	41.530781
DIVIDE	48.8189219	48.8189219
NORMAL	40.5092961	40.5092961
PENN VALLEY	39.1948165	39.1948165
WITHEE	44.9563574	44.9563574
LOWVILLE	43.786711	43.786711
REEDSBURG	43.5324809	43.5324809
CATASAUQUA	40.6548191	40.6548191
NEW LISBON	42.5878535	42.5878535
RIO GRANDE CITY	26.3827771	26.3827771
SAINT JOHNS	29.9032284	29.9032284
DAINGERFIELD	33.0318031	33.0318031
SILVER LAKE	44.9032959	44.9032959
ADDY	48.3560097	48.3560097
ADAMS	39.9787786	39.9787786
TENNESSEE COLONY	31.8354447	31.8354447
FRESH MEADOWS	40.7348246	40.7348246
HASKELL	33.1542164	33.1542164
WEST BOUNTIFUL	40.8938148	40.8938148
PINETOP	40.6628756	40.6628756
PERRYVILLE	37.7275127	37.7275127
HERNANDO	28.5710156	28.5710156
ADEL	41.6174123	41.6174123
BELLBROOK	39.6358399	39.6358399
CEDAR GROVE	36.7907744	36.7907744
PINCKNEY	43.835175	43.835175
SEQUIM	48.0849312	48.0849312
SANDUSKY	41.4561002	41.4561002
CAMINO	45.1621424	45.1621424
MIDDLEBORO	41.8931576	41.8931576
ARCHIE	38.4816813	38.4816813
CAZENOVIA	43.5230345	43.5230345
SOUTH YARMOUTH	41.6667779	41.6667779
PARK RAPIDS	46.9221813	46.9221813
ORONOCO	44.1642851	44.1642851
ABILENE	32.44645	32.44645
TEMPERANCE	41.76476	41.76476
DUPONT	47.0990689	47.0990689
GREEN FOREST	36.33266835	36.33266835
LEIPSIC	41.107573	41.107573
TULLY	50.0857478	50.0857478
BIG STONE CITY	45.291632	45.291632
CLIFFSIDE PARK	40.8214894	40.8214894
HARWOOD	46.979412	46.979412
MILLSAP	32.7481864	32.7481864
HAYSVILLE	37.5644615	37.5644615
ALLIANCE	42.0971897	42.0971897
SOUTH FULTON	36.4914943	36.4914943
NORTH BRANCH	45.5113515	45.5113515
CHESTERTON	52.2222881	52.2222881
TROUT CREEK	45.0612312	45.0612312
CADDO	34.1267595	34.1267595
SAINT HELENA	-15.96545515	-15.96545515
CLOQUET	46.7217279	46.7217279
MAXWELL	41.8919322	41.8919322
CHIMAYO	36.0039088	36.0039088
EAST FREETOWN	41.7752444	41.7752444
STARKE	29.9443549	29.9443549
SHELDON	43.1801338	43.1801338
MARIPOSA	37.570148	37.570148
GROSSE POINTE PARK	42.3816896	42.3816896
NOKESVILLE	38.6924475	38.6924475
POMEROY	42.5507101	42.5507101
MICKLETON	54.5861317	54.5861317
SCITUATE	42.1939754	42.1939754
BYHALIA	34.8723179	34.8723179
SANDOWN	50.6530593	50.6530593
GREENBACK	35.6611904	35.6611904
WESTWEGO	29.9060388	29.9060388
DUPO	38.5161634	38.5161634
DU QUOIN	38.0114393	38.0114393
RIDGEVILLE	34.0556522	34.0556522
SILVER CITY	41.1133311	41.1133311
DOUGLASTON	40.768713	40.768713
LINDENWOLD	39.81812	39.81812
LAKEMOOR	42.3286331	42.3286331
BRIDGMAN	41.9430986	41.9430986
MARLETTE	43.326969	43.326969
HURLEY	41.910209	41.910209
FOXBORO	46.4985528	46.4985528
CLOVER	36.8326402	36.8326402
LEADVILLE	39.2508229	39.2508229
YANCEYVILLE	36.4040273	36.4040273
NEW FREEDOM	39.7378811	39.7378811
LIHUE	21.9769622	21.9769622
LEMONT	41.6737149	41.6737149
ACCOKEEK	38.6622843	38.6622843
BESSEMER CITY	35.284733	35.284733
COLLEGE PLACE	46.0491763	46.0491763
FLANDERS	51.0962462	51.0962462
ALBRIGHTSVILLE	41.0164681	41.0164681
HOWELL	36.766989	36.766989
ROGERSVILLE	34.8256204	34.8256204
SUSANVILLE	40.40147625	40.40147625
CONNEAUT	41.9440977	41.9440977
HALFMOON	42.8275774	42.8275774
TYE	32.4545421	32.4545421
MULLINS	34.2060587	34.2060587
HARGILL	26.4427015	26.4427015
ANGUILLA	18.1954947	18.1954947
HUNTLEY	42.1722503	42.1722503
SWAINSBORO	32.5973857	32.5973857
GRAYLING	44.661517	44.661517
NAZARETH	32.7066301	32.7066301
VALLEY PARK	38.5493603	38.5493603
SUPPLY	6.6271646	6.6271646
RABUN GAP	34.9472664	34.9472664
JEFFERSON	29.834772	29.834772
SIDNEY	-33.8698439	-33.8698439
PUTNAM VALLEY	41.3359272	41.3359272
COTOPAXI	-0.6861246	-0.6861246
VANCEBORO	45.5634998	45.5634998
NATCHITOCHES	31.7606732	31.7606732
LAGUNA	14.1696476	14.1696476
PASS CHRISTIAN	30.3140985	30.3140985
BANKS	72.819375	72.819375
SLOUGHHOUSE	38.4957417	38.4957417
HAMBURG	53.550341	53.550341
QUEENSBURY	51.5941903	51.5941903
PITTSFIELD	42.451302	42.451302
GALIVANTS FERRY	34.0561486	34.0561486
ALEXANDER CITY	32.944012	32.944012
GLENS FALLS	43.309941	43.309941
VIRGINIA	37.1232245	37.1232245
PLATTE CITY	39.3703535	39.3703535
DRAVOSBURG	40.3506251	40.3506251
TALLADEGA	33.3967079	33.3967079
AMSTON	41.625348	41.625348
ELBERTON	34.1112226	34.1112226
KAUFMAN	32.601641	32.601641
MOUNT SAVAGE	39.6941865	39.6941865
LICKING	40.1318041	40.1318041
CLARKESVILLE	34.6125971	34.6125971
GRAVETTE	36.4208054	36.4208054
KIMBALL	41.1881305	41.1881305
VAN ALSTYNE	33.4220266	33.4220266
POLKTON	35.0076546	35.0076546
NAHUNTA	31.20439	31.20439
TALLMADGE	41.1014616	41.1014616
DOYLINE	32.5357073	32.5357073
El SEGUNDO	33.917028	33.917028
HOUSE SPRINGS	38.4089431	38.4089431
RANDLE	46.535111	46.535111
TEQUESTA	26.96093665	26.96093665
BRIDGER	45.2957807	45.2957807
HOPKINSVILLE	36.8657651	36.8657651
BENTONVILLE	36.3728538	36.3728538
GREENWOOD LAKE	41.2225932	41.2225932
UBLY	43.710016	43.710016
PLAIN CITY	40.1078821	40.1078821
PALOS VERDES ESTATES	33.7872386	33.7872386
SUGAR HILL	34.1064895	34.1064895
SANDERSON	30.1424077	30.1424077
AVA	36.951961	36.951961
SIXES	42.8201087	42.8201087
SAINT PETER	44.3238384	44.3238384
NEW CARROLLTON	38.9698329	38.9698329
RIDGEWAY	43.2970674	43.2970674
PRATTSVILLE	42.3148062	42.3148062
BECKER	46.9298236	46.9298236
MARSHVILLE	45.7540281	45.7540281
HUACHUCA CITY	31.6278703	31.6278703
ROCKY FORD	38.052508	38.052508
CEDAR BROOK	39.7153938	39.7153938
ASPERMONT	43.7832717	43.7832717
HIDALGO	20.5	20.5
FYFFE	34.4470207	34.4470207
GALLIPOLIS	38.809803	38.809803
HANAHAN	32.9138914	32.9138914
GALT	42.6935804	42.6935804
SMITHSBURG	39.6548186	39.6548186
ORANGEVALE	38.6840715	38.6840715
ALSIP	41.6689223	41.6689223
ELRAMA	40.2520145	40.2520145
SARALAND	30.820742	30.820742
COTTONDALE	33.1895629	33.1895629
GREEN RIVER	41.5290933	41.5290933
KELLER	32.9299655	32.9299655
CASCO	44.006645	44.006645
KINGFIELD	44.959454	44.959454
EAST LANSING	42.7320307	42.7320307
LAKE FOREST PARK	47.7567679	47.7567679
MATTOON	39.4842821	39.4842821
MOYOCK	36.523763	36.523763
SAMSON	47.0538	47.0538
WELLTON	32.6484855	32.6484855
BOUND BROOK	40.5684363	40.5684363
PRAIRIEVILLE	30.3122527	30.3122527
HAILEY	43.519629	43.519629
FACTORYVILLE	41.5631327	41.5631327
BATES CITY	39.0061187	39.0061187
LOVETTSVILLE	39.2724309	39.2724309
PARSONS	37.3407838	37.3407838
MALTA	35.8885993	35.8885993
PATTEN	45.9964392	45.9964392
BONNER SPRINGS	39.059726	39.059726
SEEKONK	41.808434	41.808434
DAKOTA DUNES	42.4874948	42.4874948
FOREST CITY	43.2626747	43.2626747
PALACIOS	42.8760994	42.8760994
HARRISONVILLE	38.655124	38.655124
VALLEY COTTAGE	41.117857	41.117857
WINNIE	29.8202205	29.8202205
CLARENCE CENTER	43.0106139	43.0106139
FLORALA	31.00518	31.00518
APISON	35.023964	35.023964
REVERE	42.4084302	42.4084302
LITTLE RIVER	33.6968793	33.6968793
TAVARES	-31.287471	-31.287471
BYRNES MILL	38.4378319	38.4378319
FALL CREEK	44.7635717	44.7635717
HYANNIS	41.6534853	41.6534853
POCOLA	46.6949582	46.6949582
AVILLA	37.1955756	37.1955756
ROCKVILLE CENTRE	40.6574186	40.6574186
BEAVER DAM	43.4577692	43.4577692
DESTIN	30.3935337	30.3935337
WINKELMAN	32.9875659	32.9875659
CAGUAS	18.2345399	18.2345399
SWANQUARTER	35.4062781	35.4062781
KERSEY	52.059731	52.059731
SABATTUS	44.1197959	44.1197959
RAVENA	44.4161414	44.4161414
HOLLY HILL	29.2435916	29.2435916
BONANZA	42.198761	42.198761
SCOTTDALE	40.1003507	40.1003507
SOUTH HAMILTON	39.3817232	39.3817232
BONNEY LAKE	47.1870191	47.1870191
LAWNDALE	33.8885217	33.8885217
LANESBOROUGH	42.5370488	42.5370488
DURHAMVILLE	43.1206241	43.1206241
HAUGHTON	53.1030117	53.1030117
SUTTER	38.9509675	38.9509675
SUNSET VALLEY	30.2258039	30.2258039
AMELIA COURT HOUSE	37.3420146	37.3420146
BELLE HAVEN	37.55559	37.55559
TEAGUE	31.6271145	31.6271145
NORTH TAZEWELL	37.132893	37.132893
VAILS GATE	41.4542605	41.4542605
MILLSTONE TOWNSHIP	40.2023684	40.2023684
AMELIA	42.5535279	42.5535279
LACKAWANNA	42.81897	42.81897
SEATON	50.7045566	50.7045566
LEDYARD	43.4215705	43.4215705
WEWAHITCHKA	30.1127004	30.1127004
JEFFERSONVILLE	38.2770227	38.2770227
JOHNS ISLAND	27.707005	27.707005
POLO	18.12086725	18.12086725
LYONS FALLS	42.9975553	42.9975553
ELWOOD	41.4039201	41.4039201
PETROLIA	34.0129637	34.0129637
GRANITE FALLS	48.0817561	48.0817561
YORKVILLE	40.7780067	40.7780067
BOYCE	39.0931617	39.0931617
ROCKLAND	41.1519319	41.1519319
KNIPPA	29.2952364	29.2952364
GARRISONVILLE	38.4826237	38.4826237
GERMANTON	36.262771	36.262771
TROUTMAN	35.7005832	35.7005832
MEREDOSIA	39.8311579	39.8311579
ELBURN	41.8922499	41.8922499
LUDOWICI	31.7097964	31.7097964
GAHANNA	40.0195625	40.0195625
UPPER DARBY	39.9284459	39.9284459
STONEVILLE	36.4665269	36.4665269
BUZZARDS BAY	41.745383	41.745383
NAPPANEE	41.4427856	41.4427856
SCARBOROUGH	54.2820009	54.2820009
CRESSKILL	40.9414874	40.9414874
DOWNINGTOWN	40.0087246	40.0087246
CORRYTON	36.1536937	36.1536937
FLAT ROCK	38.901711	38.901711
QUINLAN	32.9103998	32.9103998
MONSON	41.9143981	41.9143981
DURAND	42.4358914	42.4358914
PYLESVILLE	39.687767	39.687767
LOXLEY	30.6182476	30.6182476
SALLIS	33.0219599	33.0219599
NORTH BALDWIN	43.8459139	43.8459139
ROANOKE RAPIDS	36.4610756	36.4610756
STILLMAN VALLEY	42.1072475	42.1072475
LEESVILLE	31.1431257	31.1431257
MENTOR ON THE LAKE	41.705045	41.705045
GORHAM	37.718384	37.718384
CHATTAROY	37.700117	37.700117
DRESHER	40.1409428	40.1409428
BELLE VERNON	40.1250725	40.1250725
KEMP	33.7695466	33.7695466
CRYSTAL RIVER	28.8903877	28.8903877
SUFFIELD	41.9816944	41.9816944
RANCHO SANTA FE	33.02419495	33.02419495
HUNTINGTOWN	38.6159533	38.6159533
GRANITE SHOALS	30.589077	30.589077
ROSHARON	29.3521203	29.3521203
EAST TAUNTON	41.8834347	41.8834347
COTTONPORT	30.9840789	30.9840789
MANHASSET	40.7956894	40.7956894
OREGON	43.9792797	43.9792797
WILLOW STREET	39.9815552	39.9815552
ATMORE	31.023142	31.023142
OSCODA	44.6789109	44.6789109
CHAPPAQUA	41.1607656	41.1607656
LOUISBURG	45.1660744	45.1660744
OAK POINT	33.1901194	33.1901194
CROPWELL	39.8937247	39.8937247
OCEAN ISLE BEACH	33.894423	33.894423
OSSEO	45.1193908	45.1193908
MC KEE	29.563311	29.563311
LINN	42.0631825	42.0631825
SILVER SPRINGS	42.6606177	42.6606177
IDABEL	33.8956647	33.8956647
NORTH HILLS	40.7809343	40.7809343
RINGGOLD	40.7399875	40.7399875
SWEENY	29.0428593	29.0428593
AMORY	33.9869898	33.9869898
WHITMAN	42.0806617	42.0806617
ORISKANY	37.6165169	37.6165169
EAST GREENWICH	41.6603788	41.6603788
EAST AMHERST	45.8485802	45.8485802
HARRISON TOWNSHIP	42.587337	42.587337
RIDGEWOOD	40.9796683	40.9796683
HINESVILLE	31.8477298	31.8477298
MECCA	21.420847	21.420847
GREENWELL SPRINGS	30.5796316	30.5796316
COLLINS	41.9028032	41.9028032
MASSAPEQUA PARK	40.6803785	40.6803785
COOSAWHATCHIE	32.5887936	32.5887936
WAUTOMA	44.0746995	44.0746995
ALGONQUIN	42.1655801	42.1655801
STEILACOOM	47.1703692	47.1703692
LOVES PARK	42.3200189	42.3200189
MANLIUS	41.456424	41.456424
PALM BAY	27.9946969	27.9946969
FRANKENMUTH	43.3496398	43.3496398
ROSE BUD	35.3314708	35.3314708
IUKA	38.6180475	38.6180475
WESTERVILLE	40.126139	40.126139
CARO	47.86393	47.86393
SCAMMON BAY	61.8427778	61.8427778
MENOMONIE	44.8755183	44.8755183
OJAI	34.4480495	34.4480495
NEPHI	39.7102336	39.7102336
SANDY LAKE	50.5280327	50.5280327
HOPEWELL JUNCTION	41.5839824	41.5839824
MILLINOCKET	45.657728	45.657728
BRANDYWINE	39.8295563	39.8295563
GRANGER	41.7610984	41.7610984
SIMMESPORT	30.9842886	30.9842886
NORTH BEACH	37.8011749	37.8011749
DENAIR	37.525896	37.525896
UPPER ARLINGTON	39.9945084	39.9945084
HAZLETON	40.9646867	40.9646867
ASHFORD	51.148555	51.148555
WALLIS	52.2928116	52.2928116
PROCTORVILLE	38.438232	38.438232
CALUMET	47.321883	47.321883
GREAT BEND	38.3625063	38.3625063
PAYNESVILLE	45.3804687	45.3804687
BROADLANDS	39.9086455	39.9086455
MANITOU SPRINGS	38.8551479	38.8551479
HOGANSVILLE	33.1731769	33.1731769
CHEEKTOWAGA	42.9033917	42.9033917
EAST AURORA	42.7689141	42.7689141
ENNIS	32.3293111	32.3293111
MONTAGUE	33.6205753	33.6205753
LISBON	38.7077507	38.7077507
JOHNSTON	41.6731523	41.6731523
VESTAVIA	35.3281859	35.3281859
EDGEMONT	43.301084	43.301084
ATLANTIC HIGHLANDS	40.4078865	40.4078865
STURGIS	44.409707	44.409707
EDGARTOWN	41.3890052	41.3890052
PATTERSON	41.3483477	41.3483477
SANTA ROSA VALLEY	18.3637308	18.3637308
SEAGROVE	35.5408425	35.5408425
TOBACCOVILLE	36.2261575	36.2261575
GATESVILLE	31.4351645	31.4351645
PADUCAH	37.0833893	37.0833893
PILOT MOUNTAIN	36.3401384	36.3401384
DELAVAN	43.7677968	43.7677968
EPHRAIM	39.3596842	39.3596842
MOUNT UPTON	42.4264662	42.4264662
PENNDEL	40.1520541	40.1520541
LA GRANDE	45.3246068	45.3246068
PLAISTOW	51.5311544	51.5311544
LEONARD	33.3835463	33.3835463
FATE	32.9488451	32.9488451
RICHLAND HILLS	32.8159623	32.8159623
ROSCOE	32.441615	32.441615
BEAR	48.6298618	48.6298618
LONSDALE	44.4802412	44.4802412
LAKE STEVENS	48.0197794	48.0197794
ENFIELD	51.6520851	51.6520851
ODENTON	39.0657788	39.0657788
NEW WASHINGTON	40.9622785	40.9622785
LARKSPUR	37.9340915	37.9340915
MANTEO	35.9082257	35.9082257
LAKE IN THE HILLS	42.1816908	42.1816908
SEWICKLEY	40.5364566	40.5364566
KING GEORGE	38.2681837	38.2681837
CORYDON	40.7576063	40.7576063
FESTUS	38.2207112	38.2207112
EASTMAN	45.3011538	45.3011538
WHITEHALL	51.5023278	51.5023278
CLAY	33.6856157	33.6856157
CORNVILLE	34.7395165	34.7395165
CANAAN	43.647007	43.647007
LAGO VISTA	30.4601975	30.4601975
SUSSEX	41.133372	41.133372
KEITHVILLE	32.3332128	32.3332128
COOPERSVILLE	43.0639112	43.0639112
PARKSTON	43.395007	43.395007
SCOTT	39.6333408	39.6333408
CAROLINA	35.90503535	35.90503535
GRAND ISLAND	40.924271	40.924271
FARMINGVILLE	40.8406769	40.8406769
OLIVEHURST	39.079782	39.079782
WRIGHTSTOWN	40.0362241	40.0362241
LAKE WALES	27.9014133	27.9014133
VILLA RIDGE	38.4630715	38.4630715
SAINT CLAIR	38.4616972	38.4616972
PLAQUEMINE	30.2840655	30.2840655
WYNNEWOOD	40.0028514	40.0028514
LONG BRANCH	40.3042778	40.3042778
LEMOYNE	40.2412143	40.2412143
RANCHO PALOS VERDES	33.7483311	33.7483311
BETHANY BEACH	38.5379676	38.5379676
ROXANA	38.8482602	38.8482602
PATAGONIA	-44.99006975	-44.99006975
DIGHTON	38.4819612	38.4819612
QUESTA	36.7042198	36.7042198
HENNIKER	43.179645	43.179645
DUGGER	39.0700433	39.0700433
THURMONT	39.6237094	39.6237094
DIXIE	29.6214008	29.6214008
BIG SUR	36.270241	36.270241
LONE TREE	41.4881375	41.4881375
BREMEN	53.0758196	53.0758196
CAMPBELL HALL	41.4506548	41.4506548
MAGALIA	39.8219895	39.8219895
BELLE FOURCHE	44.670905	44.670905
CORSICANA	32.091299	32.091299
BELFAST	54.596391	54.596391
CURTIS BAY	39.2252188	39.2252188
WINDHAM	42.8006441	42.8006441
CORTLAND	41.249412	41.249412
JEANNETTE	40.3281247	40.3281247
VALPARAISO	41.4730948	41.4730948
TWO HARBORS	33.4400269	33.4400269
HAMPTONVILLE	36.0984684	36.0984684
CABIN CREEK	38.1965025	38.1965025
NATCHEZ	31.5604076	31.5604076
BOONEVILLE	37.4761991	37.4761991
WEST TERRE HAUTE	39.4650363	39.4650363
SOUTH ORANGE	40.7474966	40.7474966
WHITESTONE	50.73837845	50.73837845
PARKTON	39.6409378	39.6409378
NORTH RIVERSIDE	41.84686	41.84686
LADERA RANCH	33.5510165	33.5510165
NEW BLOOMFIELD	38.7203167	38.7203167
PORT ST LUCIE	27.2939333	27.2939333
PIKETON	39.0681252	39.0681252
GUANICA	17.9750648	17.9750648
EAGAR	34.1111581	34.1111581
MARLTON	39.9005585	39.9005585
GETTYSBURG	39.8308973	39.8308973
MCADOO	40.9021528	40.9021528
PINOLE	38.0043667	38.0043667
GREEN LAKE	47.67828405	47.67828405
BEE CAVE	30.3085373	30.3085373
FORT PIERRE	44.35352	44.35352
NARBERTH	51.805779	51.805779
KALKASKA	44.6780512	44.6780512
LYMAN	43.9176386	43.9176386
COTTAGE GROVE	44.8277446	44.8277446
HEPHZIBAH	33.3140311	33.3140311
EASTPOINTE	42.4683698	42.4683698
SOUTH PORTLAND	43.6414716	43.6414716
EL MIRAGE	33.6130338	33.6130338
RHINELANDER	45.636623	45.636623
EAST MEADOW	40.7219296	40.7219296
NEW KENSINGTON	40.5697893	40.5697893
